sentence,prompt
"John Wilkes Booth , who assassinated President Lincoln , was an actor .","TL;DR , John Wilkes Booth is a person entity ."
"( Text ) Taipei , Jan. 20 ( CNA ) -- Foreign Chien Fu will leave for the United States on January 29 to give two speeches in the Boston area .","TL;DR , January 29 is an other entity ."
"( Text ) Taipei , Jan. 20 ( CNA ) -- Foreign Chien Fu will leave for the United States on January 29 to give two speeches in the Boston area .","TL;DR , Boston is a location entity ."
"( Text ) Taipei , Jan. 20 ( CNA ) -- Foreign Chien Fu will leave for the United States on January 29 to give two speeches in the Boston area .","TL;DR , , is not a named entity ."
"( Text ) Taipei , Jan. 20 ( CNA ) -- Foreign Chien Fu will leave for the United States on January 29 to give two speeches in the Boston area .","TL;DR , area . is not a named entity ."
"( Text ) Taipei , Jan. 20 ( CNA ) -- Foreign Chien Fu will leave for the United States on January 29 to give two speeches in the Boston area .","TL;DR , ( CNA ) -- Foreign Chien Fu is not a named entity ."
"( Text ) Taipei , Jan. 20 ( CNA ) -- Foreign Chien Fu will leave for the United States on January 29 to give two speeches in the Boston area .","TL;DR , ( Text ) is not a named entity ."
"( Text ) Taipei , Jan. 20 ( CNA ) -- Foreign Chien Fu will leave for the United States on January 29 to give two speeches in the Boston area .","TL;DR , area is not a named entity ."
"( Text ) Taipei , Jan. 20 ( CNA ) -- Foreign Chien Fu will leave for the United States on January 29 to give two speeches in the Boston area .","TL;DR , Foreign Chien Fu will is not a named entity ."
"( Text ) Taipei , Jan. 20 ( CNA ) -- Foreign Chien Fu will leave for the United States on January 29 to give two speeches in the Boston area .","TL;DR , on is not a named entity ."
"( Text ) Taipei , Jan. 20 ( CNA ) -- Foreign Chien Fu will leave for the United States on January 29 to give two speeches in the Boston area .","TL;DR , give two speeches in the Boston area . is not a named entity ."
"( Text ) Taipei , Jan. 20 ( CNA ) -- Foreign Chien Fu will leave for the United States on January 29 to give two speeches in the Boston area .","TL;DR , Foreign Chien is not a named entity ."
"( Text ) Taipei , Jan. 20 ( CNA ) -- Foreign Chien Fu will leave for the United States on January 29 to give two speeches in the Boston area .","TL;DR , Chien is not a named entity ."
"( Text ) Taipei , Jan. 20 ( CNA ) -- Foreign Chien Fu will leave for the United States on January 29 to give two speeches in the Boston area .","TL;DR , 20 ( is not a named entity ."
"( Text ) Taipei , Jan. 20 ( CNA ) -- Foreign Chien Fu will leave for the United States on January 29 to give two speeches in the Boston area .","TL;DR , ( is not a named entity ."
"` ` ` Ryan 's Hope ' has not been rejected by the audience , it has simply been unavailable to viewers , ' ' Jo Ann Emmerich , vice president of daytime programs for ABC Entertainment , said at the time .","TL;DR , Ryan 's Hope is an other entity ."
"` ` ` Ryan 's Hope ' has not been rejected by the audience , it has simply been unavailable to viewers , ' ' Jo Ann Emmerich , vice president of daytime programs for ABC Entertainment , said at the time .","TL;DR , Jo Ann Emmerich is a person entity ."
"` ` ` Ryan 's Hope ' has not been rejected by the audience , it has simply been unavailable to viewers , ' ' Jo Ann Emmerich , vice president of daytime programs for ABC Entertainment , said at the time .","TL;DR , ABC Entertainment is an organization entity ."
"` ` ` Ryan 's Hope ' has not been rejected by the audience , it has simply been unavailable to viewers , ' ' Jo Ann Emmerich , vice president of daytime programs for ABC Entertainment , said at the time .","TL;DR , Entertainment , said at the is not a named entity ."
"` ` ` Ryan 's Hope ' has not been rejected by the audience , it has simply been unavailable to viewers , ' ' Jo Ann Emmerich , vice president of daytime programs for ABC Entertainment , said at the time .","TL;DR , , it is not a named entity ."
"` ` ` Ryan 's Hope ' has not been rejected by the audience , it has simply been unavailable to viewers , ' ' Jo Ann Emmerich , vice president of daytime programs for ABC Entertainment , said at the time .","TL;DR , has not been is not a named entity ."
"` ` ` Ryan 's Hope ' has not been rejected by the audience , it has simply been unavailable to viewers , ' ' Jo Ann Emmerich , vice president of daytime programs for ABC Entertainment , said at the time .","TL;DR , ` Ryan 's Hope ' has not been is not a named entity ."
"` ` ` Ryan 's Hope ' has not been rejected by the audience , it has simply been unavailable to viewers , ' ' Jo Ann Emmerich , vice president of daytime programs for ABC Entertainment , said at the time .","TL;DR , ' has is not a named entity ."
"` ` ` Ryan 's Hope ' has not been rejected by the audience , it has simply been unavailable to viewers , ' ' Jo Ann Emmerich , vice president of daytime programs for ABC Entertainment , said at the time .","TL;DR , unavailable is not a named entity ."
"On this date : In 1843 , the 25th President of the United States , William McKinley , was born in Niles , Ohio .","TL;DR , United States is a location entity ."
"On this date : In 1843 , the 25th President of the United States , William McKinley , was born in Niles , Ohio .","TL;DR , William McKinley is a person entity ."
"On this date : In 1843 , the 25th President of the United States , William McKinley , was born in Niles , Ohio .","TL;DR , Niles , Ohio is a location entity ."
"On this date : In 1843 , the 25th President of the United States , William McKinley , was born in Niles , Ohio .","TL;DR , was born in Niles is not a named entity ."
"On this date : In 1843 , the 25th President of the United States , William McKinley , was born in Niles , Ohio .","TL;DR , In 1843 is not a named entity ."
"On this date : In 1843 , the 25th President of the United States , William McKinley , was born in Niles , Ohio .","TL;DR , 25th President of is not a named entity ."
"On this date : In 1843 , the 25th President of the United States , William McKinley , was born in Niles , Ohio .","TL;DR , of the United States , William McKinley , is not a named entity ."
"On this date : In 1843 , the 25th President of the United States , William McKinley , was born in Niles , Ohio .","TL;DR , , Ohio is not a named entity ."
"On this date : In 1843 , the 25th President of the United States , William McKinley , was born in Niles , Ohio .","TL;DR , of the United States , William McKinley is not a named entity ."
Moscow MOSKOVSKIY KOMSOMOLETS,"TL;DR , Moscow is a location entity ."
Moscow MOSKOVSKIY KOMSOMOLETS,"TL;DR , MOSKOVSKIY KOMSOMOLETS is an organization entity ."
Moscow MOSKOVSKIY KOMSOMOLETS,"TL;DR , MOSKOVSKIY is not a named entity ."
Moscow MOSKOVSKIY KOMSOMOLETS,"TL;DR , KOMSOMOLETS is not a named entity ."
Moscow MOSKOVSKIY KOMSOMOLETS,"TL;DR , Moscow MOSKOVSKIY is not a named entity ."
Moscow MOSKOVSKIY KOMSOMOLETS,"TL;DR , Moscow MOSKOVSKIY KOMSOMOLETS is not a named entity ."
"In 1874 , Herbert Clark Hoover , the 31st president of the United States , was born in West Branch , Iowa .","TL;DR , Herbert Clark Hoover is a person entity ."
"In 1874 , Herbert Clark Hoover , the 31st president of the United States , was born in West Branch , Iowa .","TL;DR , United States is a location entity ."
"In 1874 , Herbert Clark Hoover , the 31st president of the United States , was born in West Branch , Iowa .","TL;DR , West Branch , Iowa is a location entity ."
"In 1874 , Herbert Clark Hoover , the 31st president of the United States , was born in West Branch , Iowa .","TL;DR , , the 31st president of is not a named entity ."
"In 1874 , Herbert Clark Hoover , the 31st president of the United States , was born in West Branch , Iowa .","TL;DR , born in West Branch is not a named entity ."
"In 1874 , Herbert Clark Hoover , the 31st president of the United States , was born in West Branch , Iowa .","TL;DR , , the 31st president is not a named entity ."
"In 1874 , Herbert Clark Hoover , the 31st president of the United States , was born in West Branch , Iowa .","TL;DR , of the United States , is not a named entity ."
"In 1874 , Herbert Clark Hoover , the 31st president of the United States , was born in West Branch , Iowa .","TL;DR , was born in is not a named entity ."
"In 1874 , Herbert Clark Hoover , the 31st president of the United States , was born in West Branch , Iowa .","TL;DR , 31st president of the is not a named entity ."
